Filename,Inode,File Type,Parent Path,Birth Time,Access Time,Modify Time,Change Time
Screenshot 2023-04-30 141835.png,3096224744689344,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.935639400 -0500,2023-04-30 14:18:35.625489100 -0400,2023-12-01 12:49:24.460456100 -0500
Screenshot 2023-04-30 141839.png,1125899907761791,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.935639400 -0500,2023-04-30 14:18:39.685794500 -0400,2023-12-01 12:49:24.467542100 -0500
Screenshot 2023-04-30 164434.png,9570149208314808,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.934642200 -0500,2023-04-30 16:44:34.465032400 -0400,2023-12-01 12:49:24.475660600 -0500
Screenshot 2023-04-30 193031.png,5910974511043462,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.934642200 -0500,2023-04-30 19:30:31.541771100 -0400,2023-12-01 12:49:24.483660500 -0500
Screenshot 2023-05-01 124847.png,10414574138653547,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.934642200 -0500,2023-05-01 12:48:47.000000000 -0400,2023-12-01 12:49:24.491874600 -0500
Screenshot 2023-05-01 130417.png,1688849861132076,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.934642200 -0500,2023-05-01 13:04:17.436515400 -0400,2023-12-01 12:49:24.499871500 -0500
Screenshot 2023-05-01 130430.png,2251799814553393,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.934642200 -0500,2023-05-01 13:04:30.452080400 -0400,2023-12-01 12:49:24.508083300 -0500
Screenshot 2023-05-01 130436.png,844424931053173,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.933640700 -0500,2023-05-01 13:04:36.589279200 -0400,2023-12-01 12:49:24.516084200 -0500
Screenshot 2023-05-01 150454.png,13229323905452957,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.933640700 -0500,2023-05-01 15:04:54.000000000 -0400,2023-12-01 12:49:24.526371100 -0500
Screenshot 2023-05-01 152405.png,13510798882263224,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.933640700 -0500,2023-05-01 15:24:05.695197200 -0400,2023-12-01 12:49:24.534388000 -0500
Screenshot 2023-05-01 181150.png,4503599627521861,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.933640700 -0500,2023-05-01 18:11:50.000000000 -0400,2023-12-01 12:49:24.542630900 -0500
Screenshot 2023-05-01 181739.png,12103423998898079,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.932641500 -0500,2023-05-01 18:17:39.462654300 -0400,2023-12-01 12:49:24.552130400 -0500
Screenshot 2023-05-01 181750.png,2814749767446464,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.931642900 -0500,2023-05-01 18:17:50.087743200 -0400,2023-12-01 12:49:24.561362200 -0500
Screenshot 2023-05-01 181755.png,4785074604480720,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.931642900 -0500,2023-05-01 18:17:55.881189600 -0400,2023-12-01 12:49:24.570274000 -0500
Screenshot 2023-05-01 181817.png,2814749767968547,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.931642900 -0500,2023-05-01 18:18:17.018863800 -0400,2023-12-01 12:49:24.578495800 -0500
Screenshot 2023-05-01 181911.png,562949954344359,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.931642900 -0500,2023-05-01 18:19:11.606465300 -0400,2023-12-01 12:49:24.585494300 -0500
Screenshot 2023-05-01 181920.png,562949954344382,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.931642900 -0500,2023-05-01 18:19:20.000000000 -0400,2023-12-01 12:49:24.593791300 -0500
Screenshot 2023-05-01 185717.png,2533274790691955,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.931642900 -0500,2023-05-01 18:57:17.631432300 -0400,2023-12-01 12:49:24.601836000 -0500
Screenshot 2023-05-01 190108.png,562949954344389,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.930642900 -0500,2023-05-01 19:01:08.511917400 -0400,2023-12-01 12:49:24.609796500 -0500
Screenshot 2023-05-01 191132.png,281474977633887,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.929642900 -0500,2023-05-01 19:11:32.363740600 -0400,2023-12-01 12:49:24.617853900 -0500
Screenshot 2023-05-01 191253.png,281474977633891,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.929642900 -0500,2023-05-01 19:12:53.006407100 -0400,2023-12-01 12:49:24.626790600 -0500
Screenshot 2023-05-01 192919.png,844424931055253,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.929642900 -0500,2023-05-01 19:29:19.360194100 -0400,2023-12-01 12:49:24.635027300 -0500
Screenshot 2023-05-01 192928.png,281474977633949,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.928642800 -0500,2023-05-01 19:29:28.125004500 -0400,2023-12-01 12:49:24.643022900 -0500
Screenshot 2023-05-01 193124.png,281474977633957,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.928642800 -0500,2023-05-01 19:31:24.647354500 -0400,2023-12-01 12:49:24.651242400 -0500
Screenshot 2023-05-01 193136.png,281474977633963,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.928642800 -0500,2023-05-01 19:31:36.461402500 -0400,2023-12-01 12:49:24.659527800 -0500
Screenshot 2023-05-01 193152.png,281474977633967,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.928642800 -0500,2023-05-01 19:31:52.885566400 -0400,2023-12-01 12:49:24.668642400 -0500
Screenshot 2023-05-01 193237.png,281474977633970,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.927642600 -0500,2023-05-01 19:32:37.789841400 -0400,2023-12-01 12:49:24.676641600 -0500
Screenshot 2023-05-01 193247.png,281474977633974,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.927642600 -0500,2023-05-01 19:32:47.583703600 -0400,2023-12-01 12:49:24.684889100 -0500
Screenshot 2023-05-01 193526.png,1970324837897904,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.927642600 -0500,2023-05-01 19:35:26.061646000 -0400,2023-12-01 12:49:24.692886800 -0500
Screenshot 2023-05-01 193539.png,281474977634001,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.927642600 -0500,2023-05-01 19:35:39.814478900 -0400,2023-12-01 12:49:24.701102100 -0500
Screenshot 2023-05-01 193546.png,281474977634005,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.927642600 -0500,2023-05-01 19:35:46.000000000 -0400,2023-12-01 12:49:24.711102300 -0500
Screenshot 2023-05-01 193602.png,281474977634010,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.927642600 -0500,2023-05-01 19:36:02.708116200 -0400,2023-12-01 12:49:24.719103600 -0500
Screenshot 2023-05-01 193640.png,281474977634013,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.927642600 -0500,2023-05-01 19:36:40.443259700 -0400,2023-12-01 12:49:24.728099200 -0500
Screenshot 2023-05-01 193651.png,281474977634017,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-01 19:36:51.577365000 -0400,2023-12-01 12:49:24.745947400 -0500
Screenshot 2023-05-01 193657.png,281474977634021,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-01 19:36:57.720033500 -0400,2023-12-01 12:49:24.754623900 -0500
Screenshot 2023-05-03 132619.png,4785074604087649,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-03 13:26:19.000000000 -0400,2023-12-01 12:49:24.762623300 -0500
Screenshot 2023-05-03 155909.png,10414574138409172,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-03 15:59:09.621502000 -0400,2023-12-01 12:49:24.769623600 -0500
Screenshot 2023-05-04 141100.png,3377699720886752,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-04 14:11:00.203389600 -0400,2023-12-01 12:49:24.778741600 -0500
Screenshot 2023-05-04 141109.png,844424931051101,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-04 14:11:09.502943200 -0400,2023-12-01 12:49:24.786741100 -0500
Screenshot 2023-05-04 141131.png,562949954360357,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-04 14:11:31.246820900 -0400,2023-12-01 12:49:24.793880900 -0500
Screenshot 2023-05-04 141216.png,562949954360361,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-04 14:12:16.636656500 -0400,2023-12-01 12:49:24.800897000 -0500
Screenshot 2023-05-04 141243.png,844424931071020,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-04 14:12:43.100675600 -0400,2023-12-01 12:49:24.809131100 -0500
Screenshot 2023-05-04 141320.png,281474977650057,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-04 14:13:20.741459400 -0400,2023-12-01 12:49:24.817055500 -0500
Screenshot 2023-05-04 141338.png,281474977650063,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-04 14:13:38.169751000 -0400,2023-12-01 12:49:24.825039400 -0500
Screenshot 2023-05-04 141342.png,281474977650067,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.926643200 -0500,2023-05-04 14:13:42.041630700 -0400,2023-12-01 12:49:24.832129600 -0500
Screenshot 2023-05-04 141349.png,281474977650072,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:13:49.528702200 -0400,2023-12-01 12:49:24.840171300 -0500
Screenshot 2023-05-04 141355.png,281474977650077,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:13:55.093381100 -0400,2023-12-01 12:49:24.848177400 -0500
Screenshot 2023-05-04 141402.png,281474977650083,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:14:02.430394600 -0400,2023-12-01 12:49:24.856796600 -0500
Screenshot 2023-05-04 141410.png,281474977650088,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:14:10.849254900 -0400,2023-12-01 12:49:24.865003000 -0500
Screenshot 2023-05-04 141416.png,281474977650093,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:14:16.436384700 -0400,2023-12-01 12:49:24.873072800 -0500
Screenshot 2023-05-04 141425.png,281474977650098,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:14:25.145434200 -0400,2023-12-01 12:49:24.881207300 -0500
Screenshot 2023-05-04 141808.png,1407374883770368,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:18:08.647484300 -0400,2023-12-01 12:49:24.888206700 -0500
Screenshot 2023-05-04 141942.png,5066549581045923,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:19:42.652666600 -0400,2023-12-01 12:49:24.899384900 -0500
Screenshot 2023-05-04 141956.png,844424930407249,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:19:56.616904400 -0400,2023-12-01 12:49:24.907488700 -0500
Screenshot 2023-05-04 142005.png,1125899907117939,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:20:05.596647000 -0400,2023-12-01 12:49:24.915647800 -0500
Screenshot 2023-05-04 142021.png,9570149208439653,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:20:21.680234100 -0400,2023-12-01 12:49:24.923590100 -0500
Screenshot 2023-05-04 142059.png,1125899907125429,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:20:59.606956100 -0400,2023-12-01 12:49:24.930592800 -0500
Screenshot 2023-05-04 142118.png,844424930417727,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:21:18.586952700 -0400,2023-12-01 12:49:24.938592800 -0500
Screenshot 2023-05-04 142133.png,14636698789341206,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:21:33.747014700 -0400,2023-12-01 12:49:24.946784800 -0500
Screenshot 2023-05-04 142153.png,844424930582175,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.925645300 -0500,2023-05-04 14:21:53.257104300 -0400,2023-12-01 12:49:24.954480600 -0500
Screenshot 2023-05-04 142204.png,844424930582181,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.924640700 -0500,2023-05-04 14:22:04.496939000 -0400,2023-12-01 12:49:24.962517500 -0500
Screenshot 2023-05-04 142317.png,562949953871861,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.924640700 -0500,2023-05-04 14:23:17.686658200 -0400,2023-12-01 12:49:24.969745900 -0500
Screenshot 2023-05-04 142334.png,562949953871866,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.924640700 -0500,2023-05-04 14:23:34.443811300 -0400,2023-12-01 12:49:24.977739600 -0500
Screenshot 2023-05-04 142425.png,562949953871899,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.924640700 -0500,2023-05-04 14:24:25.287738400 -0400,2023-12-01 12:49:24.985945900 -0500
Screenshot 2023-05-04 142435.png,562949953871904,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.923641200 -0500,2023-05-04 14:24:35.131664400 -0400,2023-12-01 12:49:24.994031600 -0500
Screenshot 2023-05-04 142446.png,4503599627821093,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.923641200 -0500,2023-05-04 14:24:46.346112900 -0400,2023-12-01 12:49:25.002221100 -0500
Screenshot 2023-05-04 142451.png,562949953871938,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.923641200 -0500,2023-05-04 14:24:51.858123800 -0400,2023-12-01 12:49:25.010157100 -0500
Screenshot 2023-05-04 142503.png,562949953871943,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.923641200 -0500,2023-05-04 14:25:03.670738100 -0400,2023-12-01 12:49:25.018383500 -0500
Screenshot 2023-05-04 142511.png,2533274790846539,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.923641200 -0500,2023-05-04 14:25:11.000000000 -0400,2023-12-01 12:49:25.027337300 -0500
Screenshot 2023-05-04 142550.png,562949953871978,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.923641200 -0500,2023-05-04 14:25:50.093265800 -0400,2023-12-01 12:49:25.034674700 -0500
Screenshot 2023-05-04 142554.png,562949953871998,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.923641200 -0500,2023-05-04 14:25:54.075035700 -0400,2023-12-01 12:49:25.043691500 -0500
Screenshot 2023-05-04 142605.png,562949953872003,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.922640300 -0500,2023-05-04 14:26:05.649066400 -0400,2023-12-01 12:49:25.053840000 -0500
Screenshot 2023-05-04 142617.png,562949953872009,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.922640300 -0500,2023-05-04 14:26:17.532206100 -0400,2023-12-01 12:49:25.061839400 -0500
Screenshot 2023-05-04 142626.png,562949953872037,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.922640300 -0500,2023-05-04 14:26:26.000000000 -0400,2023-12-01 12:49:25.069140700 -0500
Screenshot 2023-05-04 170250.png,1407374884004736,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.922640300 -0500,2023-05-04 17:02:50.374300100 -0400,2023-12-01 12:49:25.081053800 -0500
Screenshot 2023-05-06 094004.png,20829148276639771,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.921638700 -0500,2023-05-06 09:40:04.248022100 -0400,2023-12-01 12:49:25.089301700 -0500
Screenshot 2023-05-06 185735.png,23925373020646561,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.921638700 -0500,2023-05-06 18:57:36.000000000 -0400,2023-12-01 12:49:25.097385500 -0500
Screenshot 2023-05-06 185746.png,9570149208521492,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.921638700 -0500,2023-05-06 18:57:46.300852800 -0400,2023-12-01 12:49:25.105504200 -0500
Screenshot 2023-05-07 110919.png,844424930207578,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.920639600 -0500,2023-05-07 11:09:19.000000000 -0400,2023-12-01 12:49:25.113605500 -0500
Screenshot 2023-05-08 124742.png,9851624184933410,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.920639600 -0500,2023-05-08 12:47:42.000000000 -0400,2023-12-01 12:49:25.121788100 -0500
Screenshot 2023-05-08 131844.png,844424930242734,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.919639800 -0500,2023-05-08 13:18:44.717420100 -0400,2023-12-01 12:49:25.129790000 -0500
Screenshot 2023-05-08 131847.png,844424930242738,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.919639800 -0500,2023-05-08 13:18:47.078671400 -0400,2023-12-01 12:49:25.137886200 -0500
Screenshot 2023-05-08 144025.png,3096224743928574,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.919639800 -0500,2023-05-08 14:40:25.583750500 -0400,2023-12-01 12:49:25.145907600 -0500
Screenshot 2023-05-08 145253.png,844424930243698,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.919639800 -0500,2023-05-08 14:52:53.000000000 -0400,2023-12-01 12:49:25.153627100 -0500
Screenshot 2023-05-08 145306.png,844424930243719,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.919639800 -0500,2023-05-08 14:53:06.802311100 -0400,2023-12-01 12:49:25.161590700 -0500
Screenshot 2023-05-08 145332.png,844424930243752,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.919639800 -0500,2023-05-08 14:53:32.210374200 -0400,2023-12-01 12:49:25.169593000 -0500
Screenshot 2023-05-11 183548.png,18577348462954561,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.919639800 -0500,2023-05-11 18:35:48.000000000 -0400,2023-12-01 12:49:25.177972600 -0500
Screenshot 2023-05-12 130819.png,1688849860380181,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.918640800 -0500,2023-05-12 13:08:19.249373100 -0400,2023-12-01 12:49:25.185969600 -0500
Screenshot 2023-05-12 131106.png,562949953658342,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.918640800 -0500,2023-05-12 13:11:06.225397100 -0400,2023-12-01 12:49:25.194219100 -0500
Screenshot 2023-05-12 132048.png,1125899906953391,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.918640800 -0500,2023-05-12 13:20:48.044732100 -0400,2023-12-01 12:49:25.202220300 -0500
Screenshot 2023-05-13 110127.png,10414574138404999,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.918640800 -0500,2023-05-13 11:01:27.736862800 -0400,2023-12-01 12:49:25.210445400 -0500
Screenshot 2023-05-16 095655.png,1407374883615843,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.917639700 -0500,2023-05-16 09:56:55.000000000 -0400,2023-12-01 12:49:25.218446000 -0500
Screenshot 2023-05-16 095722.png,1407374883665005,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.917639700 -0500,2023-05-16 09:57:22.162976900 -0400,2023-12-01 12:49:25.228608600 -0500
Screenshot 2023-05-16 100113.png,10414574138533976,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.916642300 -0500,2023-05-16 10:01:14.000000000 -0400,2023-12-01 12:49:25.236609000 -0500
Screenshot 2023-05-16 100202.png,7036874418156608,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.915640400 -0500,2023-05-16 10:02:02.862629900 -0400,2023-12-01 12:49:25.245799400 -0500
Screenshot 2023-05-16 100917.png,11540474045527191,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.915640400 -0500,2023-05-16 10:09:17.784128400 -0400,2023-12-01 12:49:25.254303200 -0500
