"DirectoryPath","Confidence Score","Photos Directory?"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\prompts\node_modules\kleur","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\prompts\lib\dateparts","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-each\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@types\cookie","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@sveltejs\kit\src\core\postbuild","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\sander\src\extraMethods","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\svelte\src\compiler\parse\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\.svelte-kit\types\src\routes\account","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\caniuse-lite\dist\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@jridgewell\resolve-uri\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\helper-function-name","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\types\lib\clone","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\pure-rand\lib\types\generator","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\JDST 371\Under Crescent and Cross","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\is-wsl","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@jridgewell\sourcemap-codec","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\css-tree\cjs\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\jest-environment-node","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\sander","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\parser","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\nanoid","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\babel-jest\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@types\node\readline","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\fastq","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\css-tree\cjs\syntax\function","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\.svelte-kit\generated\client-optimized","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\playwright-core\lib\cli","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@polka\url","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\js-yaml\lib\js-yaml\type\js","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\css-tree\cjs\parser","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\gensync","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CHEM 111\SSM\Chapter 20","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\core\lib\config","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\onetime","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\esbuild","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CHEM 111\SSM\Chapter 10","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-util","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\typescript\lib\tr","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Finale Files\Shortcut to Worksheets & Repertoire","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\typescript\lib\ru","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@sinonjs\commons\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\plugin-syntax-logical-assignment-operators\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\prisma\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\css-tree\lib\syntax\pseudo","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\svelte-preprocess\dist\transformers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\braces","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\playwright\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\pure-rand\lib\esm\distribution","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 325\CODE\PROJECT5","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\coverage\jorr\src\routes\email-verification","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\coverage\lib\nav","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-worker\node_modules\supports-color","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\playwright\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\tiny-glob","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Virtual Machines\Kali","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test2\jorr\prisma\migrations","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\svelte\src\runtime\transition","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@sinonjs\fake-timers\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-watcher","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\detect-indent","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\typescript\lib\es","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\code-frame\node_modules\supports-color","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\helper-string-parser","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\svelte\src\runtime\animate","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\core\lib\tools","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\svelte\src\compiler\compile","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\helper-compilation-targets","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\plugin-syntax-json-strings\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\make-dir","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\is-reference\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\minimatch","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\coverage\jorr\src\routes\upload","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\undici\lib\api","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\svelte-check","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\acorn-jsx","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\svelte\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\css-tree\lib\syntax\pseudo","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\kleur","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\HackCWRU2020-Website\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\MATH 223","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\reusify\benchmarks","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\which\bin","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\css-tree\cjs\tokenizer","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\svelte\src\compiler\parse\read","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\playwright-core\lib\server\recorder","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\color-convert","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\undici\lib\llhttp","0","No"
"C:\Users\gabee\iCloudDrive\Desktop\Logger Pro 3\__E and M Labs","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\jest-diff","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\css-tree\cjs\parser","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\vitefu\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\.vite\deps","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\cjs-module-lexer","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\babel-jest\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\caniuse-lite\data\regions","0","No"
"C:\Users\gabee\iCloudDrive\Documents\OneNote Notebooks\CSDS 302\OneNote_RecycleBin","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@jest\types\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\dequal","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\code-frame\node_modules\ansi-styles","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\emittery","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\core\lib\transformation\file","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\helper-module-transforms\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\css-tree\cjs\syntax\scope","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\supports-preserve-symlinks-flag\test","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\pure-rand\lib\esm\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\undici\lib\compat","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-runner","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@nodelib\fs.stat","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\svelte\src\shared","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@types\yargs","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\lucia\dist\middleware","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@sveltejs\kit\src\runtime\server\page","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\css-tree\lib\tokenizer","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\rollup-plugin-visualizer\node_modules\source-map\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\inflight","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\exit\test\fixtures","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\playwright-core\lib\server\registry","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\babel-plugin-istanbul\node_modules\istanbul-lib-instrument","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\typescript","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 325\CODE\PROJECT5\.git\objects\4e","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\prisma\migrations\20231022234723_init","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\parser\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\queue-microtask","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\exit\test\fixtures","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\src\routes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\undici\lib\api","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\prisma","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\onetime","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\ci-info","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\open","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\eslint-visitor-keys","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\require-directory","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\.svelte-kit\output\server\chunks","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\core\lib\config\files","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj\jorr\src\routes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@sveltejs\vite-plugin-svelte","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\types\lib\validators\generated","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\sander\src\extraMethods","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\compat-data","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\prompts\dist\dateparts","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\make-dir\node_modules\.bin","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\svelte-preprocess\dist\modules","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\function-bind","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\devalue\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\yargs","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\helper-function-name\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\aria-query\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@nodelib\fs.stat\out\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\playwright\lib\matchers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\is-reference","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\istanbul-lib-instrument\node_modules\semver\bin","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\prisma\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\playwright\lib\isomorphic","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@sveltejs\adapter-auto","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\svelte-jester\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@types\node\dns","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\emoji-regex\es2015","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\helpers\lib\helpers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@types\node\timers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\stack-utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj\jorr\prisma\migrations\20231113210955_add_email_verified","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@jridgewell\gen-mapping\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\helper-module-transforms","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\prompts\node_modules\kleur","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\resolve\test\resolver\nested_symlinks\mylib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@nodelib\fs.stat","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\is-glob","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\resolve-cwd","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@jest\source-map\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@sveltejs\kit\src\core\config","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\fast-json-stable-stringify","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\.cache\prisma\master\475c616176945d72f4330c92801f0c5e6398dc0f\windows","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\.svelte-kit\types\src\routes\faq","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\acorn","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@sveltejs\kit\src\runtime\components","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\coverage\jorr\src\routes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\code-frame\node_modules\color-name","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CHEM 111\SSM\Chapter 11","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\core\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\path-is-absolute","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\resolve\test\resolver\symlinked\package","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CHEM 111\SSM\Chapter 21","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\esbuild","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\rollup-plugin-visualizer\node_modules\source-map","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\esprima\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\prisma\prisma-client\scripts","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\src\routes\signup-failed","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\svelte\src\compiler\parse\read\css-tree-cq\node","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Documents - Gabriel?s MacBook Pro - 1","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\css-tree\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\totalist\sync","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\.svelte-kit\output\server\entries\pages\upload","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@nodelib\fs.scandir\out\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\helper-compilation-targets","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@prisma\engines\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\esbuild\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@sveltejs\kit\src\exports\hooks","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Documents - Gabriel?s MacBook Pro\TI-Nspire CX\Downloads","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\caniuse-lite\dist\unpacker","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\pkg-dir","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\balanced-match\.github","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\plugin-syntax-nullish-coalescing-operator","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\tmpl\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\prisma\engines\475c616176945d72f4330c92801f0c5e6398dc0f","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\playwright-core\lib\server\trace\test","0","No"
